.38 Special Bitter,3.8,0,beer
Hell,4.8,0,beer
Hell,5.1,0,beer
Hell,4.8,0,beer
Hell,5,0,beer
Hell Hath No Fury Ale,7.7,0,beer
Hell's Belle,7,0,beer
Hellbrook,8,0,beer
Heller Hound Bock Beer,6.2,0,beer
Helles Bock,6.6,0,beer
Helles Golden Lager,4.7,0,beer
Helles Hefe Weizen,5.3,0,beer
Hellrazer,6.2,0,beer
Hellsmoke Porter,5.7,0,beer
Hennepin Farmhouse Ale,7.7,0,beer
Hennessy Cognac,40,0,mixedDrink
Henry Weinhard's Private Reserve,4,12,beer
Herb Superb,6,0,beer
Herbsaint,30,0,mixedDrink
Hercule Stout,9,0,beer
Hercules Double IPA,9.1,0,beer
Heresy,8,0,beer
Herradura Tequila,40,1.5,shot
Het Kapittel Abt,10,0,beer
Heublein Marguerita,12,0,mixedDrink
Heublein Pina Colada,13,0,mixedDrink
Heublein Whiskey Sour,15,0,mixedDrink
Hibernation Ale,8.1,0,beer
Hibernator,6,0,beer
High Gravity Lager,8.1,0,beer
High Seas IPA,7,0,beer
High Tide IPA,6.5,0,beer
Highland Mist,20,0,mixedDrink
Highlander 80,5,0,beer
Highwater Porter,6,0,beer
Highway 22 Wheat,4.7,0,beer
Hinano,5,0,beer
Hinterland Hefe Weizen,5.3,0,beer
HIPA,6.8,0,beer
Hiram Walker Triple Sec,30,0,mixedDrink
Hitachino Nest Celebration Ale 2006,9,0,beer
Hitachino Nest Espresso Stout,7.5,0,beer
Hitachino Nest Japanese Classic Ale,7,0,beer
Hitachino Nest Real Ginger Brew,7,0,beer
Hitachino Nest Sweet Stout,3.5,0,beer
Hitachino Nest XH,8,0,beer
Hite,4.5,0,beer
Hitman Gold,5.5,0,beer
Hocus Pocus,4.5,0,beer
Hoegaarden,4.9,0,beer
Hog Heaven Barleywine,9.2,0,beer
Holy Cow IPA,5.16,0,beer
Holy Mackerel Mack In Black,8,0,beer
Holy Mackerel Special Golden Ale,8.5,0,beer
Holy Moly,7.8,0,beer
Holy Moses,5.4,0,beer
Holy Sheet,9,0,beer
Homeport Blonde,4.6,0,beer
Honey and Ginger Ale,4,0,beer
Honey Brown,4.5,0,beer
Honey Brown - JW Dundee,3,12,beer
Honey Brown Ale,6,0,beer
Honey Brown Lager,5,12,beer
Honey Bunny Blonde Ale,5.8,0,beer
Honey Cream Ale,5.5,0,beer
Honey Double Maibock,7,0,beer
Honey Moon Summer Ale,5.6,0,beer
Honey Pilsner,4.5,0,beer
Honey Pilsner,5.2,0,beer
Honey Wheat,4.46,0,beer
Honey Wheat,3.9,0,beer
Honey-Raspberry Ale,4.4,0,beer
Hooker Oktoberfest,5.8,0,beer
Hop 15 Ale,10,0,beer
Hop Dam Triple IPA,10,0,beer
Hop Devil India Pale Ale,6.7,0,beer
Hop Explosion,7,0,beer
Hop Hazard,5.5,0,beer
Hop Hearty IPA,6.2,0,beer
Hop Hed Red Ale,6,0,beer
Hop Henge Imperial IPA,8.75,0,beer
Hop Hog IPA,7.9,0,beer
Hop Juice Double IPA,9.4,0,beer
Hop Knot IPA,6,0,beer
Hop Lava,7,0,beer
Hop Maniac IPA,6.5,0,beer
Hop Master's Abbey Belgian-style Double IPA,8.5,0,beer
Hop Mountain,5.6,0,beer
Hop Obama,5.2,0,beer
Hop Ottin IPA,7,0,beer
Hop Rocker,5.5,0,beer
Hop Rod Rye,8,0,beer
Hop Stoopid,8.2,0,beer
Hop Sun,4.5,0,beer
Hop Trip Fresh Hop Pale Ale,5.5,0,beer
Hop Wallop,8.5,0,beer
HopBack Amber Ale,5.6,0,beer
Hope & King Scotch Ale,6,0,beer
Hopfen Weisse,8.2,0,beer
HopFish IPA,6.2,0,beer
Hopmouth Double IPA,8,0,beer
Hopnoxxxious,7.45,0,beer
Hoppe Imperial Extra Pale Ale,8,0,beer
Hoppin' To Heaven IPA,6.8,0,beer
Hopportunity Knocks Ale,6.8,0,beer
Hoppy Chick,5.75,0,beer
Hoppy Claus Holiday Ale,7.8,0,beer
Hoppy Face Amber Ale,5.5,0,beer
Hoppy Frog,6.5,0,beer
Hoppy Trails India Pale Ale,6.2,0,beer
Hops Infusion,6.2,0,beer
Hopsecutioner,7.2,0,beer
Hopslam Ale,10,0,beer
Hoptical Illusion,6.8,0,beer
Hopworks IPA,6.6,0,beer
Hopyard IPA,5.3,0,beer
Horizon Red Ale,5.7,0,beer
Horn Dog,10.2,0,beer
Horny Devil,10,0,beer
Horny Toad IPA,7.1,0,beer
Horseshoe Hefeweizen,4.5,0,beer
Hoster 90 Shilling Ale,6,12,beer
Hot Damn,50,1.5,shot
Hot Shot ESB,5,0,beer
HotRod Red,6.1,0,beer
Houblon,9,0,beer
House Ale,7.2,0,beer
House Ale,4.5,0,beer
Howl,4.6,0,beer
Hpnotiq,18,0,mixedDrink
HSD Hicks Special Draught,5,0,beer
HUB Lager,5.1,0,beer
Huckleberry Ale,3.5,0,beer
Humbles Blond Ale,3.5,0,beer
Humidor Series Jai Alai Cedar Aged India Pale Ale,7.5,0,beer
Hummer,5.1,0,beer
Humpis-Original Naturtrub,5.1,0,beer
Hurricane,5,12,beer
Huusbier Hell,4.6,0,beer
Huusbier Schwarz,4.5,0,beer
IC Light,4.15,0,beer
Ice House,5,12,beer
Icehouse,5.5,0,beer
Ichabod,5.2,0,beer
Ichabod's Midnight Ride,6,0,beer
Illuminator Doppelbock,6.8,0,beer
Im Paled Ale,6.5,0,beer
Immort Ale,11,0,beer
Imperial Cherry Saison,8,0,beer
Imperial Chocolate Pumpkin Porter,7.8,0,beer
Imperial Eclipse Stout,9.5,0,beer
Imperial Espresso Porter,8,0,beer
Imperial Gold Malt Liquor,9.9,0,beer
Imperial Hefeweizen,7.5,0,beer
Imperial I.P.A.,7.2,0,beer
Imperial India Pale Ale / I2PA,9.5,0,beer
Imperial Mokah Blended Stout,11,0,beer
Imperial Nut Brown,9.8,0,beer
Imperial Premium Malt Pilsner,8.8,0,beer
Imperial Pumpkin Ale,8,0,beer
Imperial Red,9,0,beer
Imperial Russian Stout,10.5,0,beer
Imperial Stout,7,0,beer
Imperial Stout,7.1,0,beer
Imperial Stout,6.2,0,beer
Imperial Stout,8.2,0,beer
Imperial Stout,9,0,beer
Imperial Stout,6,0,beer
Imperial Stout,8,0,beer
Imperial Stout 2001,9.47,0,beer
Imperial Stout 2002,9.47,0,beer
Imperial Stout 2003,9.4,0,beer
Impromptu Pale Ale,5,0,beer
In-Heat Wheat,4.7,0,beer
Independence Ale,6.7,0,beer
India Pale Ale,6.5,0,beer
India Pale Ale,7.5,0,beer
India Pale Ale,6.8,0,beer
India Pale Ale,7.5,0,beer
India Pale Ale,5.8,0,beer
India Pale Ale,6.6,0,beer
India Pale Ale,5.2,0,beer
India Pale Ale,6.3,0,beer
India Pale Ale,4.8,0,beer
India Pale Ale,6.3,0,beer
India Red Ale,6.8,0,beer
India Style Brown Ale,6,0,beer
Indian Brown Ale,7.2,0,beer
Indian Red Ale,6.5,0,beer
Indiana Amber,5.5,0,beer
Indica India Pale Ale,6.5,0,beer
Indus Pride,4.8,0,beer
Industrial IPA,7.4,0,beer
Iniquity Imperial Black Ale,9,0,beer
Insanity,11.1,0,beer
Inspiration Red,5.6,0,beer
Instigator Doppelbock,7.5,0,beer
Inversion IPA,6.8,0,beer
Iowa Pale Ale,5,0,beer
IPA,5.5,0,beer
IPA,6,0,beer
IPA,6.2,0,beer
IPA,5.5,0,beer
IPA,5.5,0,beer
IPA,6.7,0,beer
IPA,6.9,0,beer
IPA,7.25,0,beer
IPA,3.5,0,beer
Ipswich Dark Ale,6.3,0,beer
Ipswich Harvest,6.9,0,beer
Ipswich IPA,6.3,0,beer
Ipswich Nut Brown,5.5,0,beer
Ipswich Oatmeal Stout,7,0,beer
Ipswich Original Ale,5.4,0,beer
Ipswich Porter,5.9,0,beer
Ipswich Summer,4.9,0,beer
Ipswich Winter,6.2,0,beer
Irish Amber,4.6,0,beer
Irish Cream,17,0,mixedDrink
Irish Dry Stout,4.8,0,beer
Irish Red,4.4,0,beer
Irish Red Ale,5.2,0,beer
Irish Style Ale,5.2,0,beer
Irish Whiskey,40,0,mixedDrink
Iron City,4.5,0,beer
Iron Hill Belgian Tripel,9.5,0,beer
Iron Rail IPA,7.2,0,beer
Iron Thistle,8,0,beer
Ironbound Ale,5.1,0,beer
Ironhead Porter Old No. 3,6,0,beer
Ise Kadoya Stout,5,0,beer
Island Lager,5,0,beer
Island Pale Ale (IPA),7,0,beer
Islander Pale Ale,5,0,beer
Isolation Ale,6,0,beer
Ivanhoe,5.2,0,beer
Izarra,48,0,mixedDrink
Jack Daniel Black,45,0,mixedDrink
Jack Daniel Green Bourbon,40,0,mixedDrink
Jack of Spades Schwarzbier,3.9,0,beer
Jack's Pumpkin Spice Ale,5.5,0,beer
Jacobite Ale,8,0,beer
Jacobsen Dark Lager,5.8,0,beer
Jade,4.5,0,beer
Jagermeister,35,1.5,shot
Jahrhundert-Bier,5.5,0,beer
Jahva Imperial Coffee Stout,12,0,beer
Jai Alai IPA,7.5,0,beer
Jamaica Club (White),65,1.5,shot
Jamaican Club (Gold),40,1.5,shot
James Squire Australian Best Ale Limited Release,6.8,0,beer
Jameson Irish Whiskey,40,0,mixedDrink
Jan de Lichte,7,0,beer
Jasparilla,9,0,beer
Java Head Stout,7.5,0,beer
Java Stout,7.5,0,beer
Jenlain Blonde,7.5,0,beer
Jenlain St Druon de Sebourg,6,0,beer
Jeremiah Red,7.3,0,beer
Jever Pilsener,4.9,0,beer
Jim Bea Black,45,0,mixedDrink
Jim Bean,40,0,mixedDrink
Jinx,6.9,0,beer
Jittery Frog,6,0,beer
JoBoy's IPA,6.5,0,beer
John Barleycorn Barleywine Style Ale,9,0,beer
Johnny Walker,40,0,mixedDrink
Johnny Walker Black,43,0,mixedDrink
Johnny Walker Red,43,0,mixedDrink
Johnston Pilsener,4.9,0,beer
Jolly Roger,9,0,beer
Jolly Roger Imperial Stout,9,0,beer
Jolly Scot Scottish Ale,5.2,0,beer
Juarez Triple Sec,15,0,mixedDrink
Jubelale,6.7,0,beer
Judgement Day,10.5,0,beer
JuJu Ginger,4,0,beer
Jungle Juice,95,0,mixedDrink
Juniper Pale Ale,5.3,0,beer
Jupiler,5.2,0,beer
K-9 Cruiser Winter Ale,6.4,0,beer
K-O Blond Beer,10,0,beer
Kahlaa,27,0,mixedDrink
Kahlua,27,1.5,shot
Kalamazoo Stout,6,0,beer
Kamakazi,38,1.5,shot
Kapala,27,0,mixedDrink
Kapuziner Kristall-Weizen,5.4,0,beer
Kapuziner Schwarz-Weizen,5.4,0,beer
Karma,5.2,0,beer
Kashmir IPA,5.6,0,beer
Kasteel Bier Brune,11,0,beer
Kasteel Bier Donker-Foncee,11,0,beer
Kataja Olut IVB,7,0,beer
Kate The Great Russian Imperial Stout,9.5,0,beer
Kellerbier,5,0,beer
Kells Irish Style Lager,5,0,beer
Kelpie Seaweed Ale,4.4,0,beer
Kent Lake Kolsch,4,0,beer
Kenziger,4.5,0,beer
Kerberos,8.5,0,beer
Kerplunk Imperial Chocolate Stout,8.1,0,beer
Kerst Pater Special Christmas Beer,9,0,beer
Keystone,4,12,beer
Keystone Ice,5,12,beer
Keystone Light,4.2,12,beer
Kiki Beach Key Lime Liquor,15,0,mixedDrink
Kiku Masamune Sake,16,12,beer
Killer Penguin,10,0,beer
Killian's Irish Red,4.9,0,beer
Killians Red,4,12,beer
Kilt Kicker Wee Heavy,7,0,beer
Kilt Lifter  Scottish-Style Ale,6,0,beer
Kilt Lifter Scottish Ale,8,0,beer
Kilt Tilter,9,0,beer
King Cobra,6,12,beer
King Crimson,6,0,beer
King Lager,5.2,0,beer
King's Peak Porter,4,0,beer
Kingfisher Premium,4.8,0,beer
Kings Pilsener,5,0,beer
Kipona Fest,5.2,0,beer
Kirin,5,12,beer
Kirin Ichiban,4.95,0,beer
Kirin Light,3.31,0,beer
Kiss of Death,7,12,beer
Kitsilano Maple Cream Ale,5,0,beer
Knock Out,8,0,beer
Kodiak Brown Nut Brown Ale,5,0,beer
Kommel,38,0,mixedDrink
Konig Ludwig Weissbier,5.5,0,beer
Korbinian,7.4,0,beer
Koshihikari Echigo Beer,5,0,beer
Kozel Premium,5,0,beer
Krampus Imperial Helles Lager,9,0,beer
Kriek,7,0,beer
Kristall Weissbier,5.4,0,beer
Kristall Weizen,5.3,0,beer
Krooks Mill,5.3,0,beer
Krupnik,40,0,mixedDrink
Kryptonite Imperial IPA,9,0,beer
Krystal Weizen,4.9,0,beer
LA Anheuser Busch,2,12,beer
La Chouffe Golden Ale,8,0,beer
La Divine Double Blond,7.5,0,beer
La Divine Tripel Amber,9,0,beer
La Fin Du Monde,9,0,beer
La Folie,6,0,beer
La Folie Falling Rock,6,0,beer
La Maitresse du Moine,9,0,beer
La Moneuse,8,0,beer
La Quintine Blonde,8,0,beer
La Roja,7.2,0,beer
La Rossa,7.2,0,beer
La Trappe Dubbel,6.5,0,beer
La Trappe Enkel / La Trappe Blond,6.5,0,beer
La Trappe Quadrupel 2000/2001,10,0,beer
La Trappe Tripel,8,0,beer
Labatt 50,5,0,beer
Labatt Bleue Dry,6.1,0,beer
Labatt Blue,4.7,0,beer
Labatt Blue,5,12,beer
Labatt Blue Light,4,0,beer
Labatt Crystal,5,0,beer
Labatt Extra Dry,5.5,0,beer
Labatt Ice,5.6,0,beer
Labatt Sterling,4,0,beer
Labatt Wildcat,4.9,0,beer
Lager,4,0,beer
Lager,4.5,0,beer
Lager Beer,4.8,0,beer
Lager Beer,5,0,beer
Lager Beer,5,0,beer
Lagerbier,5.5,0,beer
Lake Placid Frostbite Ale,6.8,0,beer
Lancaster Hefe Weizen,6,0,beer
Lancaster Milk Stout,5.3,0,beer
Lancaster Oktoberfest,6.5,0,beer
Lancaster Strawberry Wheat,4.7,0,beer
Lancaster Winter Warmer,8.9,0,beer
Landshark Lager,4.7,0,beer
Lap Dance Pale Ale,5.55,0,beer
Late Harvest Fest Lager,6.2,0,beer
Laughing Dragon,6.25,0,beer
Lava Rock Porter,7,0,beer
Lawnmower,4,0,beer
Lazzaroni Amaretto,24,0,mixedDrink
Le Freak Belgian Style IPA,9,0,beer
LeBleu,5,0,beer
Leffe Blonde,6.6,0,beer
Left Hand Milk Stout,5.9,0,beer
Legacy Lager,5,12,beer
Legbiter Ale,4.7,0,beer
Leinenkugel's Berry Weiss,4.7,0,beer
Leinenkugel's Honey Weiss,4.9,0,beer
Leinenkugel's Red,5,12,beer
Leinenkugel's Summer Shandy,4.2,0,beer
Leinenkugel's Sunset Wheat,4.9,0,beer
Leroux Anisette,30,0,mixedDrink
Leroux Creme de Cocoa,27,0,mixedDrink
LeRoy's Brown Ale,5.3,0,beer
Les Sans Culottes,7,0,beer
Leute Bok Bier,7.5,0,beer
Leviathan 2004,10,0,beer
Levitation Ale,4.4,0,beer
Levity Amber Ale,5.1,0,beer
Lewiston,95,0,mixedDrink
Lewmeister Oktoberfest,5.4,0,beer
Lia Fail Stone of Destiny Ale,4.7,0,beer
Liberation Ale,6,0,beer
Liberty,6,12,beer
Liberty Ale,6,0,beer
Licor 43,31,0,mixedDrink
Licor de Cafe,27,0,mixedDrink
Liefmans Kriekbier,6,0,beer
Lift Bridge Pale Ale,5.5,0,beer
Light Ale,4,0,beer
Light Lager,3.5,0,beer
Light Weight,4.33,0,beer
Lighthouse Ale,4.3,0,beer
Lighthouse Ale,4.4,0,beer
Limoncello,32,0,mixedDrink
Lindener Spezial,5.1,0,beer
Lion Stout,8,0,beer
Lionshead,4.5,0,beer
Liquid Sunshine Blonde Ale,5,0,beer
Lite Ultra,4,12,beer
Little Creatures Pilsner,4.6,0,beer
Little Scrapper IPA,6,0,beer
Loakal Red,6.9,0,beer
Local 1,9,0,beer
Local 2,8.7,0,beer
Locke Mountain Light,3.7,0,beer
Loki,4.8,0,beer
London Porter,6.5,0,beer
London Porter,5.4,0,beer
London Pride,4.7,0,beer
Lone Star,4.65,0,beer
Lone Star,4,12,beer
Lone Star Light,3.85,0,beer
Long Island Iced Tea,36,0,mixedDrink
Long Island Iced Tea,27.1,7,mixedDrink
Long Island Potato Stout,3.9,0,beer
Long Trail Ale,4.6,0,beer
Long Trail Hefeweizen,5,0,beer
Long's Peak Raspberry Wheat,4.2,0,beer
Longboard Lager,5.5,0,beer
Loose Cannon Hop3 Ale,7.25,0,beer
Lord Calvert Canadian Whiskey,40,0,mixedDrink
Lord Chesterfield Ale,5.4,0,beer
Lost and Found Abbey Ale,7.5,0,beer
Lost Sailor,7,0,beer
Loterbol,8,0,beer
Lowenbrau,4,12,beer
Lowenbrau Dark,4,12,beer
Lowenbrau Light,4,12,beer
Loyal Duke Scotch Ale,8.6,0,beer
Lozen Boer Abt,10,0,beer
LTD 02 Lager,6.4,0,beer
Lucifer,8.5,0,beer
Lucifer,8,0,beer
Lucky 13 Anniversary Release,8.3,0,beer
Lucky 13 Mondo Large Red Ale,8.3,0,beer
Lucky Kat,5.8,0,beer
Lucky Lager,5,12,beer
Lucky U Denver Special Bitter,4.46,0,beer
Lucky U ESB,5.1,0,beer
Ludwig's Revenge,5,0,beer
Luksusa,5.2,0,beer
Lump of Coal Dark Holiday Stout,8,0,beer
Luna Weizen,4.5,0,beer
Lunar Ale,5.1,0,beer
Lust,11.5,0,beer
Luxus Pils,4.9,0,beer
Mackeson XXX Stout,4.9,0,beer
Mad Brewer Maibock,7,0,beer
Mad Dog 20/20,19,0,mixedDrink
Mad Hatter IPA,5.8,0,beer
Madrugada Obscura,8.1,0,beer
Maduro,6.4,0,beer
Maduro Oatmeal Brown Ale,5.5,0,beer
Magnum 40,5,12,beer
Magnum Malt,5,12,beer
Mai Tai,17.7,4.5,mixedDrink
MAI-BOCK,7.5,0,beer
Maibock,7.2,0,beer
Maillot Jaune,5.5,0,beer
Maisel's Weisse Kristall,5.1,0,beer
Makers Mark,45,0,mixedDrink
Malheur 10,10,0,beer
Malheur 12,12,0,beer
Malheur Black Chocolate 2003,12,0,beer
Malheur Brut Reserve,11,0,beer
Malheur MM,10,0,beer
Malibu,24,0,mixedDrink
Malibu Rum,24,0,mixedDrink
Malteser Weissbier,5,0,beer
Mama's Little Yella Pils,5.3,0,beer
Mamma Mia! Pizza Beer,4.6,0,beer
Mammoth Extra Stout,6,0,beer
Manayunk Lager,6.4,0,beer
Manchester Star Ale,7.3,0,beer
Manhattan,35,3,mixedDrink
Manheim Red,5.25,0,beer
Manifesto Pale Ale,5.3,0,beer
Maple City Gold,7.2,0,beer
Maracaibo Especial,7.5,0,beer
Maraschino,40,0,mixedDrink
Marble India Pale Ale,6.2,0,beer
Maredsous 10 Tripple,10,0,beer
Margarita,25,3,mixedDrink
Marina Light Lager,4.7,0,beer
Mars - Belgian Imperial Red IPA,8.7,0,beer
Marshal Zhukov's Imperial Stout,11,0,beer
Martin's Pale Ale,5.8,0,beer
Martini,37.3,3,mixedDrink
Martini & Rossi,16,0,mixedDrink
Marzen,5.7,0,beer
Marzoni's Amber Lager,6.1,0,beer
Masala Mama IPA,5.9,0,beer
Massatucky Brown,5.25,0,beer
Master Brew Bitter,4,0,beer
Mastica,47,0,mixedDrink
Matilda,7,0,beer
Maudite,8,0,beer
Maui Coconut Porter,5.7,0,beer
Mavericks Amber Ale,4.8,0,beer
Maximus,7.5,0,beer
Maximus Ale,8.4,0,beer
Mayhem Belgian-style Double IPA,8.2,0,beer
McChouffe,8.5,0,beer
McEwan's Scottish Ale,8,12,beer
McGilligans IPA,6.25,0,beer
Mean Manalishi Double I.P.A.,8.2,0,beer
Meantime Coffee,6,0,beer
Meister Pilsener,5.1,0,beer
Meisterbrau,4,12,beer
Melon Liqueur,23,0,mixedDrink
Meltdown Double IPA,8,0,beer
Melting Pot Pale Ale,5.5,0,beer
Menage Frog,9,0,beer
Mephistopheles Stout,16.03,0,beer
Mercury - Belgian Style Small Beer,6.5,0,beer
Meridian Street Premium Lager,4.8,0,beer
Merry Monks,9.3,0,beer
Mestreechs Aajt,3.5,0,beer
Metaxa,40,0,mixedDrink
Michelob,4,12,beer
Michelob Amber Bock,5.2,0,beer
Michelob Dark,4,12,beer
Michelob Dry,5,12,beer
Michelob Dunkel Weisse,5.5,12,beer
Michelob Hop Hound Amber Wheat,5.3,12,beer
michelob light,4,12,beer
Michelob Winter's Bourbon Cask Ale,6,12,beer
Mickey's,5,12,beer
Mickey's Ice,5.8,0,beer
Mickeys Ice,5,12,beer
Midas Touch Golden Elixir,9,0,beer
Middle Ages Apricot Ale,4.5,0,beer
Middle Ages Raspberry Ale,4.6,0,beer
Midnight Sun Kolsch,5,0,beer
Midori,23,0,mixedDrink
Midwest IPA,7.2,0,beer
Mikes Lemonade,5,12,beer
Millennium Brew,10,0,beer
Millennium Lager,5,0,beer
Millennium Trippel,9,0,beer
Miller,4,12,beer
Miller Chill,4.1,12,beer
Miller Genuine Draft,4.66,12,beer
Miller Genuine Draft 64,2.8,0,beer
Miller High Life,5,12,beer
Miller Lite,4.2,12,beer
Miller Reserve,4,12,beer
Milwaukee's Best,4,12,beer
Milwaukee's Best Light,4.5,0,beer
Milwaukees Best,4.5,0,beer
Mint Julep,40,4.5,mixedDrink
Mirror Mirror,11,0,beer
Mirrorpond Pale Ale,5,0,beer
Misfit Red,5.1,0,beer
Mississippi Mud Black & Tan,5,0,beer
Mocha Joe,8.1,0,beer
Mocha Porter / New Porter,5.3,0,beer
Mocny BOSS / BOSS Beer,8.1,0,beer
Model-A-Tor Doppelbock,7.4,0,beer
Modus Hoperandi,6.8,0,beer
Mogul Ale,6.25,0,beer
Moinette Blonde,8.5,0,beer
Moinette Brune,8.5,0,beer
Mojito,11.7,6,mixedDrink
MoJo India Pale Ale,6.8,0,beer
Mojo Risin' Double IPA,10,0,beer
Mokah Imperial Blended Stout,11,0,beer
Molinari Sambuca,42,1.5,shot
Molson Canadian,5,0,beer
Molson Diamond,2,12,beer
Molson Golden,5,12,beer
Molson Ice,5,12,beer
Molson Signature Cream Ale,5,12,beer
Mongo Double IPA,8.5,0,beer
Monk Madness Ale,7.4,0,beer
Monk's Cafe,5.5,0,beer
Monkey Shoulder,40,0,mixedDrink
Monkey Wrench Dark Ale,5.3,0,beer
MonkeyBoy Ale,8.2,0,beer
Mont St. Aubert,8,0,beer
Montagnarde,9,0,beer
Monteith's Celtic Beer,4.4,0,beer
Monteith's Summer Ale,5,0,beer
Moonglow Weizenbock,8.7,0,beer
Moonraker,7.5,0,beer
Moose Drool Brown Ale,5.3,0,beer
Moosehead Lager,5,0,beer
Morimoto Imperial Pilsner,8.8,0,beer
Morocco Ale,5.5,0,beer
Mort Subite Gueuze Lambic,4.5,0,beer
Mortal Sin,6.66,0,beer
Mortality Stout,7.5,0,beer
Mothership Wit,4.8,0,beer
Mountain Lager,4.5,0,beer
Moylander Double IPA,8.5,0,beer
Moylans Hopsickle Imperial Ale,9.2,0,beer
Mozart Chocolate Liqueurs,20,0,mixedDrink
Mt. Nittany Pale Ale,5,0,beer
Mt. Takhoma Blonde Ale,3.8,0,beer
Mt.Tam Pale Ale,5.8,0,beer
Mullin Brown,4.8,0,beer
Murphy's Irish Stout,4,12,beer
Muscatel,20,0,mixedDrink
Muse Farmhouse Ale,6.2,0,beer
Myers Rum,40,0,mixedDrink
Mythos Hellenic Lager,5,0,beer
N.W. Pale Ale,5,0,beer
Nagelweiss,5.1,0,beer
Natural Ice,5.9,12,beer
Natural Light,4.2,12,beer
Natural Light,4,12,beer
Natural Light Ice,5,12,beer
Naturtrubes,5.1,0,beer
Navigator Doppelbock,8.9,0,beer
Nectar IPA,6.8,0,beer
Negra,5.4,0,beer
Negra Modelo,6,0,beer
Negro Modelo,6,12,beer
Nelson,7,0,beer
Never Summer Ale,5.94,0,beer
New Amsterdam New York,3,12,beer
New Amsterdam Vodka,40,1.5,shot
New Belgium Trippel Belgian Style Ale,8.5,0,beer
Newbold IPA,6.5,0,beer
NewCastle,4,12,beer
Newcastle Brown Ale,4.7,0,beer
Newport,15,0,mixedDrink
Newport Storm Hurricane Amber Ale,5.2,0,beer
Nickelbier,6.5,0,beer
Nieuw Ligt Grand Cru 2006,12,0,beer
Night Stalker,11.5,0,beer
Night Train,18,0,mixedDrink
Night Tripper,10.8,0,beer
Nightmare,5,0,beer
Nightwatch Dark Ale,5.5,0,beer
Nine Men Ale,4.3,0,beer
Nit Wit,4.7,0,beer
No Doubt Stout,5.75,0,beer
No Face Label Creme de Cocoa,30,0,mixedDrink
No Face Label Creme de Menthe,30,0,mixedDrink
Noblesse,6,0,beer
Nocello,24,0,mixedDrink
Nocino,35,0,mixedDrink
Nocturn,9,0,beer
Noel de Calabaza,9,0,beer
Nokdechiloff,12.7,0,beer
Nor' Easter,12,0,beer
Nora,7,0,beer
North of the Border Porter,6,0,beer
North Pleasant Pale Ale,5.25,0,beer
North Star Red,5.8,0,beer
Northern Light Lager,4.4,0,beer
Northwind Imperial Stout,7.5,0,beer
Norwester HefeWeizen,5,12,beer
Nostradamus,9.5,0,beer
Not Tonight Honey Porter,6.5,0,beer
Nugget Nectar,7.5,0,beer
Nut Brown,4.3,0,beer
Nut Brown,4.9,0,beer
Nut Brown Ale,4.2,0,beer
Nut Brown Ale,5.2,0,beer
